fr24_id,flight,callsign,lat,lon,track,alt,gspeed,vspeed,squawk,timestamp,source,hex,type,reg,painted_as,operating_as,orig_iata,orig_icao,dest_iata,dest_icao,eta,queried_timestamp
3bae9430,TK1772,THY9VG,47.40442,19.14389,133,39000,485,64,1463,2025-08-11T14:09:59Z,ADSB,4BB065,B38M,TC-LCE,THY,THY,PRG,LKPR,IST,LTFM,2025-08-11T15:36:32Z,1754921400
3bad2c8d,,HANAN,47.23074,19.54897,16,1400,84,0,7052,2025-08-11T14:09:59Z,MLAT,472261,AAT3,HA-NAN,,,,,,,,1754921400
3baeb8b9,W62371,WZZ6PZ,47.46825,19.18826,312,2175,177,1344,1000,2025-08-11T14:10:00Z,ADSB,471F6A,A321,HA-LXI,WZZ,WZZ,BUD,LHBP,MAD,LEMD,2025-08-11T17:04:00Z,1754921400
3bae623b,,HABFH,47.50216,19.50166,264,1575,90,-64,7026,2025-08-11T14:09:57Z,MLAT,47032D,SD4,HA-BFH,,,,,,,,1754921400
3bae3509,DK1793,VKG1793,47.36527,19.51503,342,34000,424,0,6011,2025-08-11T14:19:59Z,ADSB,45D961,A21N,OY-VKA,VKG,VKG,LCA,LCLK,GOT,ESGG,2025-08-11T16:02:08Z,1754922000
3baec124,FR9934,RYR6RN,47.49203,19.13473,290,3300,224,2752,4207,2025-08-11T14:19:59Z,ADSB,48C224,B738,SP-RSE,RYR,RYS,BUD,LHBP,BHX,EGBB,2025-08-11T16:25:36Z,1754922000
3bae623b,,HABFH,47.56195,19.35942,336,1075,68,-576,7000,2025-08-11T14:19:10Z,MLAT,47032D,SD4,HA-BFH,,,,,,,,1754922000
3baed1f9,,HASTQ,47.33104,18.99742,322,400,83,-384,7000,2025-08-11T14:29:00Z,MLAT,473186,DV20,HA-STQ,,,QHL,LHTL,,,,1754922600
3bae8000,HV6841,TRA24R,47.40294,19.2372,140,34975,476,-64,0164,2025-08-11T14:29:58Z,ADSB,503CFB,A320,LY-NVN,TRA,NVD,RTM,EHRD,KGS,LGKO,2025-08-11T16:10:40Z,1754922600
3bae4a62,XC185,CAI44UW,47.38437,19.35584,311,1300,150,-640,5316,2025-08-11T14:29:58Z,MLAT,4D23C3,B738,9H-CXG,CAI,CXI,AYT,LTAI,BUD,LHBP,2025-08-11T14:32:15Z,1754922600
3bae4d55,TK1992,THY2UH,47.58519,19.27175,136,32975,496,0,5225,2025-08-11T14:29:58Z,MLAT,4BB282,A21N,TC-LTB,THY,THY,MAN,EGCC,IST,LTFM,2025-08-11T15:53:36Z,1754922600
3bad2c8d,,HANAN,47.55313,19.33323,129,1500,88,-832,7000,2025-08-11T14:29:59Z,MLAT,472261,AAT3,HA-NAN,,,,,,,,1754922600
3bae623b,,HABFH,47.54845,19.35564,50,1375,80,-512,7000,2025-08-11T14:29:59Z,MLAT,47032D,SD4,HA-BFH,,,,,,,,1754922600
3bae8b00,W64513,WZZ8EE,47.2886,19.42686,301,34050,414,0,1000,2025-08-11T14:29:59Z,ADSB,4D2402,A21N,9H-WAD,CAI,WMT,VAR,LBWN,EIN,EHEH,2025-08-11T16:08:32Z,1754922600
3bae56b1,BA874,BAW874,47.32658,19.44889,309,2925,176,-448,4625,2025-08-11T14:29:58Z,ADSB,400B83,A319,G-DBCE,WMT,WMT,LHR,EGLL,BUD,LHBP,2025-08-11T14:32:23Z,1754922600
3baeaae2,LH1678,DLH9XV,47.43306,19.0461,130,8700,283,-1408,1000,2025-08-11T14:40:00Z,ADSB,3C6594,A319,D-AILT,CLH,CLH,MUC,EDDM,BUD,LHBP,2025-08-11T14:48:44Z,1754923200
3baed1f9,,HASTQ,47.32961,18.97921,171,800,72,768,7000,2025-08-11T14:39:59Z,MLAT,473186,DV20,HA-STQ,,,QHL,LHTL,,,,1754923200
3baed088,W62377,WZZ98,47.32466,18.95753,221,10275,302,960,1000,2025-08-11T14:39:59Z,ADSB,471DB7,A21N,HA-LGP,WZZ,WZZ,BUD,LHBP,BCN,LEBL,2025-08-11T16:49:04Z,1754923200
3baea778,LO537,LOT6AL,47.34494,19.41957,312,2400,190,-1152,1000,2025-08-11T14:39:59Z,ADSB,48978A,E170,SP-LDK,LOT,LOT,WAW,EPWA,BUD,LHBP,2025-08-11T14:42:40Z,1754923200
3bae623b,,HABFH,47.56234,19.32475,127,1425,91,192,7000,2025-08-11T14:40:00Z,MLAT,47032D,SD4,HA-BFH,,,,,,,,1754923200
3baed1f9,,HASTQ,47.23564,18.93066,191,2000,50,-1280,7000,2025-08-11T14:49:59Z,MLAT,473186,DV20,HA-STQ,,,QHL,LHTL,QHL,LHTL,2025-08-11T14:53:20Z,1754923800
3bad30bd,,,47.4176,19.08846,132,8475,306,-1344,0,2025-08-11T14:49:58Z,ADSB,,GLEX,,,,,,,,2025-08-11T14:58:17Z,1754923800
3bae6cf0,W62284,WZZ174,47.42044,19.48031,132,5575,261,-1344,1000,2025-08-11T14:49:59Z,ADSB,4D20BD,A21N,9H-WMI,WZZ,WMT,CRL,EBCI,BUD,LHBP,2025-08-11T14:55:52Z,1754923800
3baed7d4,QR8242,QTR8242,47.60395,19.25213,88,8525,298,2816,4250,2025-08-11T14:49:59Z,ADSB,06A2E3,B77L,A7-BFV,QTR,QTR,BUD,LHBP,DOH,OTHH,2025-08-11T19:54:46Z,1754923800
3bae8400,,HABEW,47.47257,19.49846,283,1525,90,3264,7036,2025-08-11T14:49:55Z,MLAT,470322,SD4,HA-BEW,,,,,,,,1754923800
3bad3383,,HAVOH,47.46318,19.51551,124,1700,77,0,7014,2025-08-11T14:49:59Z,MLAT,4738E7,SIRA,HA-VOH,,,,,,,,1754923800
3bae92f5,KL1367,KLM1367,47.32207,19.45601,313,2800,191,64,1000,2025-08-11T14:59:59Z,ADSB,4867C3,A21N,PH-AXH,KLM,KLM,AMS,EHAM,BUD,LHBP,2025-08-11T15:01:47Z,1754924400
3bae906d,SN2825,BEL6PR,47.39136,19.34473,312,1075,135,-640,1000,2025-08-11T15:00:00Z,ADSB,44CDD0,A320,OO-SNP,BEL,BEL,BRU,EBBR,BUD,LHBP,2025-08-11T15:01:19Z,1754924400
3baed1f9,,HASTQ,47.29477,19.02088,36,600,94,0,7000,2025-08-11T15:09:55Z,MLAT,473186,DV20,HA-STQ,,,QHL,LHTL,QHL,LHTL,2025-08-11T15:11:49Z,1754925000
3baeb9de,W62296,WZZ3TC,47.38527,19.35461,312,1325,132,-576,1000,2025-08-11T15:09:59Z,ADSB,471FA2,A21N,HA-LZM,WZZ,WZZ,FMM,EDJA,BUD,LHBP,2025-08-11T15:10:59Z,1754925000
3baea1aa,PC302,PGT45SQ,47.61195,19.06114,135,33000,502,0,1410,2025-08-11T15:09:58Z,ADSB,4BC859,A21N,TC-RBY,PGT,PGT,PRG,LKPR,SAW,LTFJ,2025-08-11T16:42:40Z,1754925000
3baef305,W62393,WZZ6XL,47.48584,19.15714,298,2625,217,896,4243,2025-08-11T15:09:59Z,ADSB,471F36,A21N,HA-LVI,WZZ,WZZ,BUD,LHBP,LIS,LPPT,,1754925000
3baedb36,FR9786,RYR9786,47.55558,19.42636,160,5800,264,-640,2672,2025-08-11T15:09:59Z,ADSB,48C1A9,B738,SP-RNK,RYR,RYS,KTW,EPKT,BUD,LHBP,2025-08-11T15:16:31Z,1754925000
3baea566,QS3811,TVS3811,47.48156,19.03987,330,32950,427,-960,1000,2025-08-11T15:19:58Z,ADSB,008FEB,A320,ZS-GAC,TVS,GBB,ADB,LTBJ,BRQ,LKTB,2025-08-11T15:47:12Z,1754925600
3baefac4,W62385,WZZ94,47.36509,18.97297,221,9325,288,3200,4247,2025-08-11T15:19:58Z,ADSB,471DB6,A21N,HA-LGO,WZZ,WZZ,BUD,LHBP,VLC,LEVC,2025-08-11T17:53:04Z,1754925600
3baf05ab,,HADAJ,47.29266,18.95765,139,2275,154,64,4203,2025-08-11T15:19:57Z,MLAT,474006,DA42,HA-DAJ,,,QHL,LHTL,,,,1754925600
3baef8cd,FR6712,RYR56QN,47.4823,19.08755,224,4675,242,2240,1000,2025-08-11T15:19:59Z,ADSB,48C2A0,B38M,SP-RZA,RYS,RYS,BUD,LHBP,MAD,LEMD,2025-08-11T18:03:44Z,1754925600
3bae8036,XQ1340,SXS5E,47.26492,18.95469,294,38000,428,0,5330,2025-08-11T15:29:59Z,MLAT,4BCE43,B738,TC-SRC,SXS,SXS,TZX,LTCG,DUS,EDDL,2025-08-11T16:53:20Z,1754926200
3baed763,W62484,WZZ1435,47.29614,19.49939,299,3300,214,-576,1000,2025-08-11T15:29:59Z,ADSB,471F37,A21N,HA-LVJ,WZZ,WZZ,GHV,LRBV,BUD,LHBP,2025-08-11T15:32:13Z,1754926200
3baf192c,,MEDIC1,47.47109,19.15863,83,1325,132,64,7004,2025-08-11T15:39:59Z,MLAT,4712A1,EC35,HA-HBL,,,,,,,,1754926800
3bae838a,PC1158,PGT1158,47.50665,19.44545,136,37000,493,0,2157,2025-08-11T15:39:58Z,ADSB,4B8E45,B738,TC-CRE,PGT,PGT,DUB,EIDW,SAW,LTFJ,2025-08-11T17:06:08Z,1754926800
3baf19e9,BA875,BAW875,47.43757,19.05853,204,7275,256,3776,4254,2025-08-11T15:49:58Z,ADSB,400B83,A319,G-DBCE,BAW,BAW,BUD,LHBP,LHR,EGLL,2025-08-11T18:03:44Z,1754927400
3baf1c7d,W62445,WZZ47,47.46918,19.18657,310,2150,197,1600,4214,2025-08-11T15:49:58Z,ADSB,4D20BD,A21N,9H-WMI,WZZ,WMT,BUD,LHBP,CFU,LGKR,,1754927400
3baeaedd,AY1255,FIN1HA,47.41308,19.31017,312,525,150,-640,6162,2025-08-11T15:49:58Z,MLAT,45AB4B,B738,OY-JZK,JTD,JTD,HEL,EFHK,BUD,LHBP,2025-08-11T15:50:28Z,1754927400
3baebd77,MS760,MSR760,47.31364,19.41594,157,37000,491,0,4515,2025-08-11T15:49:58Z,ADSB,0101BC,B738,SU-GEL,MSR,MSR,CPH,EKCH,CAI,HECA,2025-08-11T18:35:44Z,1754927400
3baf2785,,HADIN,47.58728,19.24826,101,1875,103,-384,7042,2025-08-11T15:49:59Z,ADSB,4708C9,SIRA,HA-DIN,,,,,,,,1754927400
3bad3383,,HAVOH,47.49441,19.49373,311,1700,71,-192,7014,2025-08-11T15:49:57Z,MLAT,4738E7,SIRA,HA-VOH,,,,,,,,1754927400
3baebaab,VF535,TKJ80T,47.32353,19.17457,299,32000,424,0,1000,2025-08-11T15:59:59Z,MLAT,4BB027,B38M,TC-LAG,TKJ,TKJ,ESB,LTAC,VIE,LOWW,2025-08-11T16:30:39Z,1754928000
3baeb8f3,FR3052,RYR17XX,47.25629,19.09867,9,34000,424,0,1000,2025-08-11T15:59:59Z,ADSB,48C2B0,B38M,SP-RZR,RYR,RYR,CHQ,LGSA,KRK,EPKK,2025-08-11T16:40:32Z,1754928000
3baf27ff,,HABFH,47.58381,19.06763,195,1575,86,0,7027,2025-08-11T15:59:59Z,MLAT,47032D,SD4,HA-BFH,,,,,,,,1754928000
3baf1e4d,,HABFO,47.44284,19.00319,26,1000,76,-640,7000,2025-08-11T15:59:58Z,MLAT,470334,C172,HA-BFO,,,QHU,LHBS,QHU,LHBS,2025-08-11T16:00:04Z,1754928000
3baede9b,EW8670,EWG7C,47.534,19.26755,157,37000,493,0,7634,2025-08-11T15:59:59Z,ADSB,3C49CE,A320,D-ABNN,EWG,EWG,BER,EDDB,KGS,LGKO,2025-08-11T17:44:32Z,1754928000
3bae2133,NJ5523,RCR5523,47.45419,19.42618,131,3800,217,-320,0544,2025-08-11T15:59:59Z,MLAT,4A1A61,B744,YR-FSA,,,DWC,OMDW,BUD,LHBP,2025-08-11T16:01:35Z,1754928000
3baef9fe,KL1376,KLM62R,47.31299,18.99371,297,34000,428,0,1000,2025-08-11T16:09:59Z,ADSB,48418B,B739,PH-BXP,KLM,KLM,OTP,LROP,AMS,EHAM,2025-08-11T17:48:48Z,1754928600
3baf2785,,HADIN,47.24954,19.43193,221,1725,95,256,7042,2025-08-11T16:09:59Z,ADSB,4708C9,SIRA,HA-DIN,,,,,,,,1754928600
3baf38d7,,HABFN,47.42415,19.00442,106,1600,92,0,7000,2025-08-11T16:09:59Z,MLAT,470333,C172,HA-BFN,,,QHU,LHBS,,,,1754928600
3baf1e4d,,HABFO,47.42712,18.96645,89,1600,94,0,7000,2025-08-11T16:09:58Z,MLAT,470334,C172,HA-BFO,,,QHU,LHBS,QHU,LHBS,2025-08-11T16:10:17Z,1754928600
3bae5ed2,,HABCP,47.44819,19.00035,38,600,78,0,7000,2025-08-11T16:09:50Z,MLAT,4702E7,C172,HA-BCP,FCA,FCA,QHU,LHBS,QHP,LHPA,2025-08-11T16:56:54Z,1754928600
3baed863,U24469,EJU82CG,47.41923,19.07367,131,7675,297,-1152,1000,2025-08-11T16:09:59Z,ADSB,440CFE,A319,OE-LVK,EZY,EJU,LYS,LFLL,BUD,LHBP,2025-08-11T16:18:11Z,1754928600
3baf3628,RO238,ROT238X,47.44496,19.22704,312,900,128,2176,1000,2025-08-11T16:09:59Z,ADSB,4A068D,AT76,YR-ATM,ROT,ROT,BUD,LHBP,OTP,LROP,,1754928600
3baf38d7,,HABFN,47.53698,19.03141,225,1500,40,0,7052,2025-08-11T16:20:00Z,MLAT,470333,C172,HA-BFN,,,QHU,LHBS,,,,1754929200
3baee070,W62264,WZZ76KZ,47.37062,19.37817,311,1700,146,-832,1000,2025-08-11T16:19:59Z,ADSB,471FA7,A21N,HA-LZR,WZZ,WZZ,NCE,LFMN,BUD,LHBP,2025-08-11T16:21:16Z,1754929200
3bae7ef0,BZ442,BBG442,47.25261,19.53898,327,3650,239,-1344,1147,2025-08-11T16:20:00Z,ADSB,4D21E6,B738,9H-SHO,BBG,BBG,TLV,LLBG,BUD,LHBP,2025-08-11T16:24:25Z,1754929200
3baee757,LH1340,DLH6UC,47.37928,19.54869,131,5650,266,-640,1000,2025-08-11T16:20:00Z,ADSB,3C658C,A319,D-AILL,BBG,BBG,FRA,EDDF,BUD,LHBP,2025-08-11T16:25:13Z,1754929200
3baf3d1f,,HABEW,47.57184,19.30272,146,1575,80,64,7000,2025-08-11T16:20:00Z,MLAT,470322,SD4,HA-BEW,,,,,,,,1754929200
3baf192c,,MEDIC1,47.46345,18.97221,271,1325,114,-64,7004,2025-08-11T16:29:58Z,MLAT,4712A1,EC35,HA-HBL,,,,,,,,1754929800
3baf412a,W62205,WZZ9070,47.45372,19.06628,210,5800,257,2368,4205,2025-08-11T16:29:58Z,ADSB,471F37,A21N,HA-LVJ,WZZ,WZZ,BUD,LHBP,LTN,EGGW,2025-08-11T18:44:16Z,1754929800
3baf0fc7,FR5211,RYR9SG,47.39376,19.34108,312,1050,164,-896,1000,2025-08-11T16:29:58Z,ADSB,48C133,B738,SP-RKU,RYR,RYS,BRI,LIBD,BUD,LHBP,2025-08-11T16:31:41Z,1754929800
3baf3d1f,,HABEW,47.56284,19.35376,280,1000,70,0,7000,2025-08-11T16:29:12Z,MLAT,470322,SD4,HA-BEW,,,,,,,,1754929800
3baf27ff,,HABFH,47.60514,19.35961,205,1550,91,-64,7000,2025-08-11T16:29:58Z,MLAT,47032D,SD4,HA-BFH,,,,,,,,1754929800
3baeef4c,KL1369,KLM43R,47.32165,19.45665,310,3050,234,-640,1000,2025-08-11T16:29:58Z,ADSB,484C24,E190,PH-EZH,KLM,KLC,AMS,EHAM,BUD,LHBP,2025-08-11T16:32:22Z,1754929800
3baecde4,,,47.32993,19.0069,301,33725,428,-1728,0,2025-08-11T16:40:00Z,ADSB,,C68A,,,,,,,,2025-08-11T17:05:35Z,1754930400
3baf4d35,SN2826,BEL4WF,47.44267,19.23054,312,425,156,2432,1000,2025-08-11T16:40:00Z,ADSB,44CDD0,A320,OO-SNP,BEL,BEL,BUD,LHBP,BRU,EBBR,,1754930400
3baf3d1f,,HABEW,47.5607,19.32072,130,1625,84,256,7000,2025-08-11T16:40:00Z,MLAT,470322,SD4,HA-BEW,,,,,,,,1754930400
3baef6b9,W62274,WZZ895,47.47398,19.38847,131,6325,276,-1536,1000,2025-08-11T16:40:00Z,ADSB,4D24B3,A21N,9H-WDS,WZZ,WMT,EIN,EHEH,BUD,LHBP,2025-08-11T16:46:17Z,1754930400
3baf3487,,HASKD000,47.58485,19.28667,149,1400,90,0,7000,2025-08-11T16:40:00Z,MLAT,47308F,C172,HA-SKD,,,,,,,,1754930400
3bae7feb,SM3613,MSC3613,47.41324,19.48288,340,36000,436,0,2654,2025-08-11T16:40:00Z,ADSB,010266,A20N,SU-BVO,MSC,MSC,HRG,HEGN,POZ,EPPO,2025-08-11T17:33:52Z,1754930400
3baf534f,,HAIJA,47.26667,18.95987,344,1875,103,128,7000,2025-08-11T16:50:00Z,ADSB,47160A,C182,HA-IJA,,,QHL,LHTL,,,,1754931000
3baef0d2,FR4230,RYR864D,47.22638,19.16551,91,6650,280,-832,1000,2025-08-11T16:50:00Z,ADSB,48C123,B738,SP-RKD,RYR,RYS,BVA,LFOB,BUD,LHBP,2025-08-11T16:56:52Z,1754931000
3bae5e6d,6H727,ISR727,47.41122,19.3128,312,600,143,-704,4143,2025-08-11T16:50:00Z,ADSB,73828A,A320,4X-ABX,ISR,ISR,TLV,LLBG,BUD,LHBP,2025-08-11T16:50:36Z,1754931000
3baf3d1f,,HABEW,47.56299,19.47143,150,1800,17,128,7000,2025-08-11T16:49:49Z,MLAT,470322,SD4,HA-BEW,,,,,,,,1754931000
3baf534f,,HAIJA,47.30791,19.00298,24,1175,90,-640,7000,2025-08-11T17:00:00Z,ADSB,47160A,C182,HA-IJA,,,QHL,LHTL,,,,1754931600
3baf156d,W62270,WZZ53,47.42491,19.29076,312,250,138,-128,1000,2025-08-11T17:00:00Z,ADSB,471DBD,A21N,HA-LGV,WZZ,WZZ,BSL,LFSB,BUD,LHBP,2025-08-11T17:00:28Z,1754931600
3baefd69,U24685,EJU98QU,47.36183,19.39235,312,1925,177,-896,1000,2025-08-11T17:00:00Z,ADSB,4401E8,A319,OE-LQC,EZY,EJU,CDG,LFPG,BUD,LHBP,2025-08-11T17:01:43Z,1754931600
3baf5ce7,AY1256,FIN7DR,47.56224,19.06945,320,5625,280,2816,4252,2025-08-11T17:00:00Z,ADSB,45AB4B,B738,OY-JZK,JTD,JTD,BUD,LHBP,HEL,EFHK,2025-08-11T18:54:56Z,1754931600
3baf27ff,,HABFH,47.55021,19.36932,55,1225,60,0,7000,2025-08-11T16:59:41Z,MLAT,47032D,SD4,HA-BFH,,,,,,,,1754931600
3baf1e4b,PC1046,PGT56RN,47.50026,19.43996,136,35000,483,0,7605,2025-08-11T17:00:00Z,ADSB,4BC841,A21N,TC-RBA,PGT,PGT,HAM,EDDH,SAW,LTFJ,2025-08-11T18:31:28Z,1754931600
3baee443,W62204,WZZ463,47.29381,19.50156,312,2825,181,-64,5251,2025-08-11T17:00:00Z,ADSB,471DAF,A21N,HA-LGH,WZZ,WZZ,LTN,EGGW,BUD,LHBP,2025-08-11T17:01:50Z,1754931600
3baf6698,U24470,EJU39ER,47.404,19.02015,236,8325,282,3136,1000,2025-08-11T17:10:00Z,ADSB,440CFE,A319,OE-LVK,EZY,EJU,BUD,LHBP,LYS,LFLL,2025-08-11T18:48:32Z,1754932200
3baf71c3,,HABJF,47.42642,18.98197,92,1450,87,-640,7000,2025-08-11T17:10:00Z,ADSB,470393,PIVI,HA-BJF,,,QHU,LHBS,,,,1754932200
3baf27ff,,HABFH,47.60191,19.1379,291,1600,87,-64,7057,2025-08-11T17:10:00Z,MLAT,47032D,SD4,HA-BFH,,,,,,,,1754932200
3bae57fb,EK125,UAE52P,47.24374,19.32678,297,34150,454,-960,6237,2025-08-11T17:09:59Z,MLAT,8963DF,B77W,A6-EPP,UAE,UAE,DXB,OMDB,VIE,LOWW,2025-08-11T17:36:00Z,1754932200
3baefe06,,THY7VK,47.40447,19.36897,133,35000,488,0,7622,2025-08-11T17:10:00Z,ADSB,4BB325,B39M,TC-LYE,THY,THY,HAM,EDDH,AYT,LTAI,2025-08-11T18:58:50Z,1754932200
3baf133e,AF1494,AFR92AP,47.35355,19.40563,312,2200,212,-1088,1000,2025-08-11T17:09:59Z,ADSB,3946E5,A319,F-GRXF,AFR,AFR,CDG,LFPG,BUD,LHBP,2025-08-11T17:12:43Z,1754932200
3baf3d1f,,HABEW,47.5574,19.36598,310,900,64,-1216,7000,2025-08-11T17:09:02Z,MLAT,470322,SD4,HA-BEW,,,,,,,,1754932200
3baf5edf,W42923,WMT799,47.26458,19.53911,126,35950,486,960,1000,2025-08-11T17:20:00Z,ADSB,4D241C,A21N,9H-WAG,WZZ,WMT,VIE,LOWW,BOJ,LBBG,2025-08-11T18:27:12Z,1754932800
3baf7a0c,,HAIJA,47.28667,18.97648,130,1725,118,-384,7000,2025-08-11T17:20:00Z,ADSB,47160A,C182,HA-IJA,,,,,,,,1754932800
3baf71c3,,HABJF,47.43118,18.94002,152,1600,95,192,7000,2025-08-11T17:20:00Z,ADSB,470393,PIVI,HA-BJF,,,QHU,LHBS,,,,1754932800
3baf05ab,,HADAJ,47.33822,18.98933,142,250,116,0,4226,2025-08-11T17:18:16Z,MLAT,474006,DA42,HA-DAJ,,,QHL,LHTL,PEV,LHPP,2025-08-11T18:14:02Z,1754932800
3baf7049,LH1341,DLH5YV,47.47124,19.1835,312,2375,185,1536,1000,2025-08-11T17:20:00Z,ADSB,3C658C,A319,D-AILL,WMT,WMT,BUD,LHBP,FRA,EDDF,,1754932800
3baec167,W62326,WZZ4677,47.36737,19.38359,312,1775,174,-768,5634,2025-08-11T17:20:00Z,ADSB,471DB8,A21N,HA-LGQ,WZZ,WZZ,TLV,LLBG,BUD,LHBP,2025-08-11T17:23:19Z,1754932800
3baf24ee,EW9784,EWG4R,47.30095,19.50691,274,2825,217,128,1000,2025-08-11T17:20:00Z,ADSB,4D2336,A320,9H-AML,EWG,MLH,DUS,EDDL,BUD,LHBP,2025-08-11T17:21:49Z,1754932800
3baf3d1f,,HABEW,47.55727,19.32859,132,1550,87,-256,7000,2025-08-11T17:20:00Z,MLAT,470322,SD4,HA-BEW,,,,,,,,1754932800
3baecb52,IZ1291,AIZ1291,47.31514,19.46707,313,2825,212,64,2251,2025-08-11T17:29:58Z,ADSB,4A3122,A320,YR-LIB,LIL,LIL,TLV,LLBG,BUD,LHBP,2025-08-11T17:31:34Z,1754933400
3baf71c3,,HABJF,47.45238,18.95595,274,950,72,832,7000,2025-08-11T17:29:58Z,ADSB,470393,PIVI,HA-BJF,,,QHU,LHBS,,,,1754933400
3baf4e28,LO531,LOT5CH,47.39996,19.33106,312,900,129,-640,1000,2025-08-11T17:29:58Z,ADSB,489786,E170,SP-LDF,LOT,LOT,WAW,EPWA,BUD,LHBP,2025-08-11T17:31:06Z,1754933400
3baf3d1f,,HABEW,47.57992,19.32281,311,925,67,448,7000,2025-08-11T17:29:58Z,MLAT,470322,SD4,HA-BEW,,,,,,,,1754933400
3baf7315,BZ441,BBG441,47.29124,19.08806,159,10725,348,1024,4213,2025-08-11T17:39:59Z,ADSB,4D21E6,B738,9H-SHO,BBG,BBG,BUD,LHBP,TLV,LLBG,2025-08-11T20:38:46Z,1754934000
3baf8b67,,HATAC,47.38277,18.94017,328,1700,80,0,7000,2025-08-11T17:40:00Z,MLAT,47322E,PIVI,HA-TAC,,,QHL,LHTL,,,,1754934000
3baf71c3,,HABJF,47.45074,18.9867,278,225,62,-640,7000,2025-08-11T17:39:52Z,ADSB,470393,PIVI,HA-BJF,,,QHU,LHBS,,,,1754934000
3baf83c9,FR8247,RYR4NW,47.45507,19.21044,312,1275,168,2688,1000,2025-08-11T17:40:00Z,ADSB,48C123,B738,SP-RKD,RYR,RYS,BUD,LHBP,CIA,LIRA,,1754934000
3baf82e6,KL1370,KLM96C,47.46662,19.06811,241,5775,234,4160,1000,2025-08-11T17:39:59Z,ADSB,484C24,E190,PH-EZH,KLM,KLC,BUD,LHBP,AMS,EHAM,2025-08-11T19:22:40Z,1754934000
3baf27ff,,HABFH,47.54152,19.35942,48,1450,93,-192,7000,2025-08-11T17:40:00Z,MLAT,47032D,SD4,HA-BFH,,,,,,,,1754934000
3baf4b43,TK1334,THY2NH,47.35,19.43031,135,39000,486,0,7604,2025-08-11T17:50:00Z,ADSB,4BAB46,B738,TC-JZF,THY,THY,BRE,EDDW,IST,LTFM,2025-08-11T19:14:08Z,1754934600
3baf6a4b,,HASKS,47.472,18.92137,73,875,54,0,7041,2025-08-11T17:49:14Z,MLAT,47309E,C152,HA-SKS,,,QHU,LHBS,,,,1754934600
3baf71c3,,HABJF,47.43878,19.00243,12,875,73,-768,7000,2025-08-11T17:50:00Z,ADSB,470393,PIVI,HA-BJF,,,QHU,LHBS,,,,1754934600
3baf8b67,,HATAC,47.46102,19.03632,6,1700,78,1216,7034,2025-08-11T17:50:00Z,MLAT,47322E,PIVI,HA-TAC,,,QHL,LHTL,,,,1754934600
3baf7003,FR2615,RYR808L,47.56922,19.52059,164,35575,460,832,1337,2025-08-11T17:49:59Z,ADSB,4CA9D1,B738,EI-EVI,RYR,RYR,KTW,EPKT,ATH,LGAV,2025-08-11T19:24:48Z,1754934600
3baf1e9b,LS1321,EXS7WL,47.50786,19.33951,132,8150,288,-1280,4635,2025-08-11T17:50:00Z,ADSB,40751C,B738,G-DRTD,EXS,EXS,BHX,EGBB,BUD,LHBP,2025-08-11T17:58:14Z,1754934600
3baf8b67,,HATAC,47.35398,18.97161,148,400,96,-1408,7034,2025-08-11T17:59:47Z,MLAT,47322E,PIVI,HA-TAC,,,QHL,LHTL,,,,1754935200
3baf22d2,FR2516,RYR57RU,47.3541,19.19037,133,7200,252,-384,3420,2025-08-11T18:00:00Z,ADSB,4CA623,B738,EI-DWW,RYR,RYR,STN,EGSS,BUD,LHBP,2025-08-11T18:06:52Z,1754935200
3baf74fe,W62337,WZZ9KA,47.44135,19.05551,202,6725,281,3136,1000,2025-08-11T17:59:59Z,ADSB,471DBD,A21N,HA-LGV,WZZ,WZZ,BUD,LHBP,MXP,LIMC,2025-08-11T19:22:40Z,1754935200
3baf6f9d,FR4143,RYR78BM,47.40157,19.51028,132,5275,239,-768,1000,2025-08-11T18:00:00Z,ADSB,48C232,B738,SP-RST,RYR,RYS,PRG,LKPR,BUD,LHBP,2025-08-11T18:04:55Z,1754935200
3bae11bb,RH392,HKC392,47.37257,19.3752,311,1600,162,-768,1000,2025-08-11T17:59:59Z,MLAT,780A27,A332,B-LNX,HKC,HKC,ALA,UAAA,BUD,LHBP,2025-08-11T18:02:30Z,1754935200
3baf23e1,VF4,TKJ95E,47.56913,19.11424,132,37000,500,0,0140,2025-08-11T18:00:00Z,ADSB,4BB026,B38M,TC-LAF,TKJ,TKJ,AMS,EHAM,SAW,LTFJ,2025-08-11T19:26:56Z,1754935200
3bafa663,,R502,47.42689,19.20055,224,1100,91,0,7007,2025-08-11T18:09:58Z,MLAT,477F72,H500,R502,,,BUD,LHBP,,,,1754935800
3baf2d1e,FR4217,RYR4217,47.36591,19.38579,311,1825,191,-1088,5551,2025-08-11T18:09:59Z,ADSB,48C1A2,B738,SP-RNC,RYR,RYS,RHO,LGRP,BUD,LHBP,2025-08-11T18:12:45Z,1754935800
3baf9b7b,AF1495,AFR99AZ,47.48589,19.15318,289,3900,194,1408,1000,2025-08-11T18:09:58Z,ADSB,3946E5,A319,F-GRXF,AFR,AFR,BUD,LHBP,CDG,LFPG,2025-08-11T20:05:20Z,1754935800
3baf1e27,FR4138,RYR90VQ,47.4884,19.24199,133,37000,483,-64,4721,2025-08-11T18:09:59Z,ADSB,4CAFD2,B738,EI-GXM,RYR,RYR,DUB,EIDW,BOJ,LBBG,2025-08-11T19:18:24Z,1754935800
